RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
4420,0.5961,2.353072,1,0,3.94,1065,2.55,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,1,1396,NA,0,0,0,0,0,0,1000,6500,25.4,127,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4421,0.5961,2.3352,1,0,3.94,1065,2.55,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,1,1396,NA,0,0,0,0,0,0,1000,6500,25.4,127,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4422,0.5961,2.391896,1,0,3.76,1085,2.5,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,22,110,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4423,0.5961,2.391896,1,0,3.76,1105,2.5,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,27.6,138,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4424,0.5961,2.391896,1,0,4.06,1135,2.5,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,1.2,1396,NA,0,0,0,0,0,0,1000,6500,32,160,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4425,0.5961,2.391896,1,0,4.2,1090,2.5,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.17, 1.84, 1.31, 1.03, 0.77]",5,0.6,1588,NA,0,0,0,0,0,0,1000,6500,34.8,174,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4426,0.5961,2.35605,1,0,3.94,1175,2.622,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,25.4,127,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4427,0.5961,2.35605,1,0,3.94,1065,2.622,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,1,1396,NA,0,0,0,0,0,0,1000,6500,25.4,127,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4428,0.5961,2.35605,1,0,4.44,1080,2.55,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.25, 1.89, 1.26, 0.94, 0.77]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,27.6,138,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4429,0.5961,2.3352,1,0,3.94,1175,2.622,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,29,145,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4430,0.5961,2.35605,1,0,3.94,1175,2.622,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1589,NA,0,0,0,0,0,0,1000,6500,29,145,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4431,0.5961,2.364224,1,0,3.94,1180,2.62,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,24.6,123,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4432,0.5961,2.364224,1,0,3.76,1180,2.62,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.42, 1.95, 1.33, 1.05, 0.85]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,27.6,138,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4433,0.5961,2.364224,1,0,3.94,1230,2.62,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.17, 1.84, 1.31, 1.03, 0.77]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,32,160,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4434,0.615,2.364224,1,0,3.89,1340,2.62,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.47, 1.95, 1.25, 0.85, 0.69]",5,0.6,1588,NA,0,0,0,0,0,0,1000,6500,37,185,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4435,0.615,2.3667,1,0,4.27,1330,2.72,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.29, 1.81, 1.23, 0.93, 0.76]",5,0.6,1850,NA,0,0,0,0,0,0,1000,6500,31.6,158,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4436,0.615,2.3667,1,0,4.27,1330,2.72,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.29, 1.81, 1.23, 0.93, 0.76]",5,0.6,1850,NA,0,0,0,0,0,0,1000,6500,31.6,158,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4437,0.615,2.3667,1,0,4.27,1255,2.72,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.31, 1.81, 1.19, 0.9, 0.73]",5,0.6,1850,NA,0,0,0,0,0,0,1000,6500,34.4,172,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4438,0.615,2.3667,1,0,4.27,1330,2.72,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.31, 1.81, 1.23, 0.93, 0.76]",5,0.6,1850,NA,0,0,0,0,0,0,1000,6500,35.6,178,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4439,0.615,2.3667,1,0,4.29,1350,2.72,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.71, 1.37, 1.03, 0.73]",4,0.8,1997,NA,0,0,0,0,0,0,1000,6500,41.2,206,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4440,0.627,2.531872,1,0,4.41,1370,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.8,1796,NA,0,0,0,0,0,0,1000,6500,32,160,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4441,0.627,2.531872,1,0,3.94,1545,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.6,1796,NA,0,0,0,0,0,0,1000,6500,43,215,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4442,0.627,2.531872,1,0,4.41,1445,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.6,1796,NA,0,0,0,0,0,0,1000,6500,37,185,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4443,0.6319,2.531872,1,0,3.94,1535,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.6,1796,Turbo,0.8,0,0,0,0,0,1000,6500,48,240,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4444,0.6319,2.531872,1,0,3.94,1475,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.6,2497,NA,0,0,0,0,0,0,1000,6500,43,215,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4445,0.6319,2.55143,1,0,4.41,1450,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.8,1796,Turbo,0.8,0,0,0,0,0,1000,6500,32,160,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4446,0.6319,2.55143,1,0,4.41,1610,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.6,1796,Turbo,0.8,0,0,0,0,0,1000,6500,37,185,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4447,0.627,2.55143,1,0,3.94,1525,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 1.03, 0.81]",5,0.6,1796,NA,0,0,0,0,0,0,1000,6500,48,240,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4448,0.627,2.40989,1,0,3.74,1395,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.79, 1.54, 1.0, 0.69]",4,1.2,2497,NA,0,0,0,0,0,0,1000,6500,48,240,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4449,0.627,2.40989,1,0,4.27,1450,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.65, 1.55, 1.06, 0.79]",4,0.6,2497,NA,0,0,0,0,0,0,1000,6500,45,225,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4450,0.6475,2.40989,1,0,4.22,1335,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.25, 1.89, 1.22, 0.94, 0.76]",5,0.8,2675,NA,0,0,0,0,0,0,1000,6500,37,185,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4451,0.6475,2.40989,1,0,4.22,1365,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.25, 1.89, 1.22, 0.94, 0.76]",5,0.6,1994,NA,0,0,0,0,0,0,1000,6500,37,185,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4452,0.6475,2.40989,1,0,3.74,1425,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.79, 1.54, 1.0, 0.69]",4,1.2,1994,NA,0,0,0,0,0,0,1000,6500,48,240,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4453,0.627,2.40989,1,0,4.27,1470,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.65, 1.55, 1.06, 0.79]",4,0.6,2497,NA,0,0,0,0,0,0,1000,6500,45,225,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4454,0.6475,2.40989,1,0,4.2,1330,2.759,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.25, 1.89, 1.22, 0.94, 0.76]",5,0.8,2675,NA,0,0,0,0,0,0,1000,6500,35.2,176,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4455,0.5961,2.62656,1,0,3.94,1150,2.571,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.92, 1.75, 1.22, 0.94, 0.76]",5,1.2,1996,NA,0,0,0,0,0,0,1000,6500,34.2,171,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4456,0.5961,2.59532,1,0,3.82,1090,2.505,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.04, 1.41, 1.11, 0.88]",5,0.6,1396,NA,0,0,0,0,0,0,1000,6500,24.6,123,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4457,0.5961,2.352,1,0,4.44,1125,2.55,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.25, 1.89, 1.26, 0.94, 0.77]",5,0.6,1590,NA,0,0,0,0,0,0,1000,6500,27.6,138,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4458,0.5961,2.352,1,0,3.65,1210,2.55,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.92, 1.75, 1.22, 0.94, 0.76]",5,0.6,1590,NA,0,0,0,0,0,0,1000,6500,37,185,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4459,0.6319,2.443308,1,0,4.45,1375,2.605,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.38, 1.76, 1.18, 0.89, 0.66]",5,0.8,1985,NA,0,0,0,0,0,0,1000,6500,35.4,177,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4460,0.6319,2.443308,1,0,4.05,1370,2.605,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.38, 1.76, 1.12, 0.89, 0.7]",5,0.8,1985,NA,0,0,0,0,0,0,1000,6500,52.6,263,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4461,0.6319,2.443308,1,0,4.05,1375,2.605,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.38, 1.76, 1.18, 0.89, 0.66]",5,0.6,1985,Turbo,0.8,0,0,0,0,0,1000,6500,48,240,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4462,0.6319,2.443308,1,0,4.05,1415,2.605,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.38, 1.76, 1.18, 0.89, 0.66]",5,0.6,1985,NA,0,0,0,0,0,0,1000,6500,48,240,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
4463,0.6429,2.526708,1,0,3.82,1650,2.675,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 1.88, 1.18, 0.89, 0.66]",5,1,1998,Turbo,0.5,0,0,0,0,0,1000,6500,48,240,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
